year;month;day;hour;minute;Fs_1;Fs_2;Fs_3;Fs_4;Ts_1;TFs_2;TFs_3;Ts_4;VWC_1;VWC_2;VWC_3;VWC_4
2017;2;9;13;24;0.63;0.54;0.73;0.84;18.945;14.476;14.877;16.09933333;NaN;NaN;NaN;NaN
2017;2;9;14;24;0.73;0.6;0.73;0.76;20.296;15.342;15.696;17.11133333;NaN;NaN;NaN;NaN
2017;2;9;15;24;0.66;0.63;0.7;0.68;19.534;16.512;16.315;17.45366667;NaN;NaN;NaN;NaN
2017;2;9;16;24;0.64;0.61;0.68;0.62;19.35;17.421;16.297;17.68933333;NaN;NaN;NaN;NaN
2017;2;9;17;24;0.6;0.57;0.61;0.38;18.159;17.12;15.749;17.00933333;NaN;NaN;NaN;NaN
2017;2;9;18;24;0.55;0.54;0.53;0.26;16.804;16.171;14.904;15.95966667;NaN;NaN;NaN;NaN
2017;2;9;19;24;0.5;0.52;0.5;0.3;15.621;15.157;14.055;14.94433333;NaN;NaN;NaN;NaN
2017;2;9;20;24;0.51;0.52;0.49;0.23;14.855;14.37;13.442;14.22233333;NaN;NaN;NaN;NaN
2017;2;9;21;24;0.44;0.48;0.42;0.19;14.035;13.656;12.806;13.499;NaN;NaN;NaN;NaN
2017;2;9;22;24;0.43;0.45;0.43;0.14;13.18;12.957;12.139;12.75866667;NaN;NaN;NaN;NaN
2017;2;9;23;24;0.43;0.51;0.38;0.16;12.451;12.326;11.557;12.11133333;NaN;NaN;NaN;NaN
2017;2;10;0;24;0.37;0.42;0.39;0.17;11.868;11.809;11.081;11.586;NaN;NaN;NaN;NaN
2017;2;10;1;25;0.39;0.42;0.39;0.15;11.354;11.346;10.672;11.124;NaN;NaN;NaN;NaN
2017;2;10;2;25;0.4;0.39;0.34;0.16;10.964;10.985;10.363;10.77066667;NaN;NaN;NaN;NaN
2017;2;10;3;25;0.34;0.36;0.36;0.12;10.61;10.678;10.073;10.45366667;NaN;NaN;NaN;NaN
2017;2;10;4;25;0.37;0.38;0.3;0.13;10.264;10.377;9.824;10.155;NaN;NaN;NaN;NaN
2017;2;10;5;24;0.33;0.35;0.33;0.17;9.946;10.111;9.588;9.881666667;NaN;NaN;NaN;NaN
2017;2;10;6;24;0.32;0.36;0.31;0.16;9.676;9.859;9.387;9.640666667;NaN;NaN;NaN;NaN
2017;2;10;7;25;0.31;0.32;0.33;0.14;9.487;9.629;9.251;9.455666667;NaN;NaN;NaN;NaN
2017;2;10;8;24;0.41;0.35;0.37;0.29;9.61;9.546;9.384;9.513333333;NaN;NaN;NaN;NaN
2017;2;10;9;24;0.47;0.38;0.55;0.49;10.633;9.847;10.457;10.31233333;NaN;NaN;NaN;NaN
2017;2;10;10;24;0.54;0.41;0.73;0.65;13.28;10.712;12.072;12.02133333;NaN;NaN;NaN;NaN
2017;2;10;11;24;0.59;0.49;0.83;0.71;16.961;12.398;14.001;14.45333333;NaN;NaN;NaN;NaN
2017;2;10;12;24;0.63;0.57;0.92;0.68;19.562;14.421;15.665;16.54933333;NaN;NaN;NaN;NaN
2017;2;10;13;24;0.75;0.58;0.86;0.77;22.076;16.105;16.457;18.21266667;NaN;NaN;NaN;NaN
2017;2;10;14;24;0.78;0.67;0.78;0.77;22.897;16.957;17.419;19.091;NaN;NaN;NaN;NaN
2017;2;10;15;24;0.82;0.71;0.79;0.71;21.804;18.093;18.141;19.346;NaN;NaN;NaN;NaN
2017;2;10;16;24;0.76;0.75;0.75;0.61;21.472;18.971;17.991;19.478;NaN;NaN;NaN;NaN
2017;2;10;17;24;0.76;0.7;0.7;0.47;20.035;18.522;17.282;18.613;NaN;NaN;NaN;NaN
2017;2;10;18;24;0.66;0.62;0.55;0.3;18.545;17.492;16.301;17.446;NaN;NaN;NaN;NaN
2017;2;10;19;24;0.56;0.58;0.61;0.26;17.044;16.323;15.179;16.182;NaN;NaN;NaN;NaN
2017;2;10;20;24;0.51;0.56;0.48;0.24;15.86;15.319;14.253;15.144;NaN;NaN;NaN;NaN
2017;2;10;21;24;0.49;0.54;0.45;0.22;14.913;14.475;13.491;14.293;NaN;NaN;NaN;NaN
2017;2;10;22;24;0.48;0.52;0.43;0.19;14.119;13.773;12.858;13.58333333;NaN;NaN;NaN;NaN
2017;2;10;23;24;0.44;0.45;0.41;0.22;13.408;13.148;12.305;12.95366667;NaN;NaN;NaN;NaN
2017;2;11;0;24;0.43;0.47;0.44;0.2;12.784;12.592;11.818;12.398;NaN;NaN;NaN;NaN
2017;2;11;1;24;0.43;0.46;0.43;0.2;12.247;12.117;11.403;11.92233333;NaN;NaN;NaN;NaN
2017;2;11;2;24;0.41;0.44;0.39;0.19;11.83;11.74;11.055;11.54166667;NaN;NaN;NaN;NaN
2017;2;11;3;24;0.44;0.39;0.34;0.18;11.365;11.354;10.701;11.14;NaN;NaN;NaN;NaN
2017;2;11;4;24;0.45;0.42;0.34;0.17;10.998;11.029;10.416;10.81433333;NaN;NaN;NaN;NaN
2017;2;11;5;24;0.35;0.36;0.4;0.17;10.622;10.71;10.112;10.48133333;NaN;NaN;NaN;NaN
2017;2;11;6;24;0.38;0.35;0.33;0.15;10.323;10.407;9.861;10.197;NaN;NaN;NaN;NaN
2017;2;11;7;24;0.35;0.35;0.38;0.19;10.067;10.153;9.651;9.957;NaN;NaN;NaN;NaN
2017;2;11;8;24;0.4;0.4;0.4;0.25;10.083;10.041;9.699;9.941;NaN;NaN;NaN;NaN
2017;2;11;9;24;0.48;0.41;0.55;0.53;11.034;10.303;10.681;10.67266667;NaN;NaN;NaN;NaN
2017;2;11;10;24;0.56;0.46;0.72;0.71;13.694;11.181;12.218;12.36433333;NaN;NaN;NaN;NaN
2017;2;11;11;24;0.56;0.42;0.81;0.71;17.242;12.824;14.152;14.73933333;NaN;NaN;NaN;NaN
2017;2;11;12;24;0.68;0.55;0.94;0.7;19.716;14.719;15.781;16.73866667;NaN;NaN;NaN;NaN
2017;2;11;13;24;0.76;0.57;0.87;0.71;21.85;16.275;16.473;18.19933333;NaN;NaN;NaN;NaN
2017;2;11;14;24;0.81;0.61;0.85;0.64;22.529;16.995;17.325;18.94966667;NaN;NaN;NaN;NaN
2017;2;11;15;24;0.83;0.67;0.78;0.6;21.52;18.003;17.983;19.16866667;NaN;NaN;NaN;NaN
2017;2;11;16;24;0.78;0.64;0.71;0.41;21;18.696;17.771;19.15566667;NaN;NaN;NaN;NaN
2017;2;11;17;24;0.72;0.67;0.71;0.41;19.484;18.024;16.95;18.15266667;NaN;NaN;NaN;NaN
2017;2;11;18;24;0.67;0.62;0.66;0.32;18.237;17.123;16.095;17.15166667;NaN;NaN;NaN;NaN
2017;2;11;19;25;0.68;0.58;0.52;0.2;16.876;16.063;15.122;16.02033333;NaN;NaN;NaN;NaN
2017;2;11;20;25;0.55;0.53;0.5;0.2;15.675;15.079;14.211;14.98833333;NaN;NaN;NaN;NaN
2017;2;11;21;25;0.54;0.52;0.46;0.19;14.744;14.272;13.452;14.156;NaN;NaN;NaN;NaN
2017;2;11;22;25;0.55;0.49;0.46;0.18;13.96;13.576;12.829;13.455;NaN;NaN;NaN;NaN
2017;2;11;23;25;0.5;0.44;0.48;0.17;13.314;13.005;12.308;12.87566667;NaN;NaN;NaN;NaN
2017;2;12;0;25;0.51;0.41;0.46;0.16;12.742;12.499;11.877;12.37266667;NaN;NaN;NaN;NaN
2017;2;12;1;25;0.45;0.46;0.42;0.17;12.36;12.12;11.568;12.016;NaN;NaN;NaN;NaN
2017;2;12;2;25;0.44;0.45;0.44;0.18;12.025;11.793;11.315;11.711;NaN;NaN;NaN;NaN
2017;2;12;3;24;0.43;0.41;0.46;0.24;11.782;11.523;11.131;11.47866667;NaN;NaN;NaN;NaN
2017;2;12;4;25;0.44;0.42;0.41;0.2;11.614;11.314;10.991;11.30633333;NaN;NaN;NaN;NaN
2017;2;12;5;25;0.42;0.43;0.39;0.17;11.515;11.174;10.897;11.19533333;NaN;NaN;NaN;NaN
2017;2;12;6;25;0.41;0.38;0.41;0.21;11.294;10.96;10.755;11.003;NaN;NaN;NaN;NaN
2017;2;12;7;25;0.41;0.35;0.42;0.2;11.143;10.8;10.652;10.865;NaN;NaN;NaN;NaN
2017;2;12;8;24;0.47;0.38;0.48;0.3;11.477;10.898;10.849;11.07466667;NaN;NaN;NaN;NaN
2017;2;12;9;25;0.49;0.4;0.56;0.32;12.239;11.415;11.358;11.67066667;NaN;NaN;NaN;NaN
2017;2;12;10;24;0.56;0.48;0.52;0.39;12.667;11.875;11.726;12.08933333;NaN;NaN;NaN;NaN
2017;2;12;11;25;0.54;0.42;0.54;0.34;12.9;12.171;11.96;12.34366667;NaN;NaN;NaN;NaN
2017;2;12;12;25;0.54;0.45;0.59;0.42;14.102;12.982;12.721;13.26833333;NaN;NaN;NaN;NaN
2017;2;12;13;25;0.52;0.44;0.55;0.34;14.632;13.602;13.201;13.81166667;NaN;NaN;NaN;NaN
2017;2;12;14;24;0.57;0.52;0.6;0.52;14.843;13.764;13.46;14.02233333;NaN;NaN;NaN;NaN
2017;2;12;15;24;0.68;0.5;0.66;0.58;15.833;14.544;14.138;14.83833333;NaN;NaN;NaN;NaN
2017;2;12;16;24;0.58;0.47;0.6;0.41;16.779;15.632;14.72;15.71033333;NaN;NaN;NaN;NaN
2017;2;12;17;24;0.55;0.49;0.52;0.31;15.641;15.237;14.253;15.04366667;NaN;NaN;NaN;NaN
2017;2;12;18;24;0.55;0.62;0.55;0.3;14.786;14.521;13.733;14.34666667;NaN;NaN;NaN;NaN
2017;2;12;19;24;0.47;0.46;0.47;0.23;13.891;13.808;13.132;13.61033333;NaN;NaN;NaN;NaN
2017;2;12;20;24;0.46;0.42;0.42;0.21;13.2;13.148;12.62;12.98933333;NaN;NaN;NaN;NaN
2017;2;12;21;24;0.45;0.41;0.43;0.21;12.686;12.627;12.213;12.50866667;NaN;NaN;NaN;NaN
2017;2;12;22;24;0.44;0.41;0.41;0.19;12.175;12.164;11.811;12.05;NaN;NaN;NaN;NaN
2017;2;12;23;24;0.45;0.4;0.4;0.2;11.959;11.918;11.572;11.81633333;NaN;NaN;NaN;NaN
2017;2;13;0;24;0.4;0.36;0.39;0.17;11.406;11.508;11.181;11.365;NaN;NaN;NaN;NaN
2017;2;13;1;24;0.37;0.34;0.42;0.15;10.978;11.131;10.828;10.979;NaN;NaN;NaN;NaN
2017;2;13;2;24;0.4;0.36;0.35;0.15;10.696;10.828;10.577;10.70033333;NaN;NaN;NaN;NaN
2017;2;13;3;24;0.36;0.35;0.38;0.13;10.285;10.524;10.256;10.355;NaN;NaN;NaN;NaN
2017;2;13;4;24;0.36;0.35;0.31;NaN;9.741;10.086;9.815;9.880666667;NaN;NaN;NaN;NaN
2017;2;13;5;24;0.44;0.36;0.33;0.14;9.573;9.803;9.613;9.663;NaN;NaN;NaN;NaN
2017;2;13;6;24;0.37;0.46;0.48;0.16;9.696;9.824;9.65;9.723333333;NaN;NaN;NaN;NaN
2017;2;13;7;24;0.17;0.23;0.23;0.15;9.34;9.589;9.331;9.42;NaN;NaN;NaN;NaN
2017;2;13;8;24;0.19;0.25;0.3;0.17;9.335;9.534;9.341;9.403333333;NaN;NaN;NaN;NaN
2017;2;13;9;24;0.25;0.25;0.39;0.21;9.986;9.9;9.793;9.893;NaN;NaN;NaN;NaN
2017;2;13;10;24;0.3;0.29;0.45;0.31;10.806;10.413;10.248;10.489;NaN;NaN;NaN;NaN
2017;2;13;11;24;0.41;0.34;0.56;0.42;12.775;11.378;11.402;11.85166667;NaN;NaN;NaN;NaN
2017;2;13;12;24;0.47;0.39;0.6;0.43;12.897;12.085;11.883;12.28833333;NaN;NaN;NaN;NaN
2017;2;13;13;24;0.71;0.57;0.83;0.74;15.292;13.39;13.332;14.00466667;NaN;NaN;NaN;NaN
2017;2;13;14;24;0.64;0.51;0.72;0.58;15.544;14.131;13.776;14.48366667;NaN;NaN;NaN;NaN
2017;2;13;15;24;0.68;0.55;0.73;0.6;15.547;14.484;13.88;14.637;NaN;NaN;NaN;NaN
2017;2;13;16;24;0.65;0.56;0.68;0.54;14.859;14.181;13.605;14.215;NaN;NaN;NaN;NaN
2017;2;13;17;24;0.54;0.5;0.58;0.32;14.049;13.754;13.128;13.64366667;NaN;NaN;NaN;NaN
2017;2;13;18;24;0.46;0.44;0.49;0.21;12.599;12.744;12.181;12.508;NaN;NaN;NaN;NaN
2017;2;13;19;24;0.46;0.44;0.46;0.2;11.623;11.83;11.423;11.62533333;NaN;NaN;NaN;NaN
2017;2;13;20;24;0.44;0.4;0.45;0.2;11.147;11.311;11.003;11.15366667;NaN;NaN;NaN;NaN
2017;2;13;21;24;0.37;0.36;0.37;0.14;10.292;10.669;10.355;10.43866667;NaN;NaN;NaN;NaN
2017;2;13;22;24;0.37;0.39;0.36;0.18;9.467;9.944;9.702;9.704333333;NaN;NaN;NaN;NaN
2017;2;13;23;24;0.4;0.34;0.35;0.16;9.25;9.601;9.434;9.428333333;NaN;NaN;NaN;NaN
2017;2;14;0;24;0.34;0.32;0.32;0.11;8.649;9.138;8.972;8.919666667;NaN;NaN;NaN;NaN
2017;2;14;1;24;0.32;0.3;0.32;0.15;8.09;8.639;8.52;8.416333333;NaN;NaN;NaN;NaN
2017;2;14;2;24;0.35;0.33;0.39;0.2;8.376;8.635;8.595;8.535333333;NaN;NaN;NaN;NaN
2017;2;14;3;24;0.33;0.28;0.31;0.13;8.28;8.622;8.527;8.476333333;NaN;NaN;NaN;NaN
2017;2;14;4;24;0.32;0.29;0.29;NaN;7.629;8.189;8.076;7.964666667;NaN;NaN;NaN;NaN
2017;2;14;5;24;0.31;0.26;0.28;0.14;7.236;7.813;7.746;7.598333333;NaN;NaN;NaN;NaN
2017;2;14;6;24;0.3;0.26;0.29;0.11;6.961;7.56;7.519;7.346666667;NaN;NaN;NaN;NaN
2017;2;14;7;24;0.31;0.25;0.28;0.1;6.647;7.289;7.258;7.064666667;NaN;NaN;NaN;NaN
2017;2;14;8;24;0.38;0.33;0.4;0.29;6.881;7.251;7.443;7.191666667;NaN;NaN;NaN;NaN
2017;2;14;9;25;0.44;0.36;0.52;0.35;9.028;8.314;9.015;8.785666667;NaN;NaN;NaN;NaN
2017;2;14;10;25;0.43;0.41;0.52;0.34;10.284;9.432;9.914;9.876666667;NaN;NaN;NaN;NaN
2017;2;14;11;25;NaN;0.23;0.17;0.12;10.283;9.874;10.066;10.07433333;NaN;NaN;NaN;NaN
2017;2;14;12;24;0.23;0.24;0.39;0.29;11.287;10.469;10.734;10.83;NaN;NaN;NaN;NaN
2017;2;14;13;25;0.39;0.32;0.53;0.41;14.45;12.272;12.49;13.07066667;NaN;NaN;NaN;NaN
2017;2;14;14;25;0.59;0.43;0.64;0.51;15.865;13.331;13.693;14.29633333;NaN;NaN;NaN;NaN
2017;2;14;15;24;0.25;0.25;0.36;0.27;14.408;13.386;13.024;13.606;NaN;NaN;NaN;NaN
2017;2;14;16;24;0.32;0.29;0.44;0.37;14.068;13.476;12.781;13.44166667;NaN;NaN;NaN;NaN
2017;2;14;17;24;0.3;0.24;0.37;0.27;13.726;13.607;12.677;13.33666667;NaN;NaN;NaN;NaN
2017;2;14;18;24;0.32;0.23;0.34;0.22;12.334;12.761;11.829;12.308;NaN;NaN;NaN;NaN
2017;2;14;19;24;0.27;0.21;0.35;0.26;11.405;11.968;11.171;11.51466667;NaN;NaN;NaN;NaN
2017;2;14;20;24;0.28;0.22;0.31;0.18;10.686;11.333;10.642;10.887;NaN;NaN;NaN;NaN
2017;2;14;21;24;0.28;0.2;0.3;0.16;9.93;10.703;10.091;10.24133333;NaN;NaN;NaN;NaN
2017;2;14;22;24;0.28;0.2;0.3;0.16;9.549;10.308;9.755;9.870666667;NaN;NaN;NaN;NaN
2017;2;14;23;24;0.28;0.2;0.24;0.17;9.037;9.887;9.347;9.423666667;NaN;NaN;NaN;NaN
2017;2;15;0;24;0.23;0.19;0.23;0.11;8.148;9.152;8.695;8.665;NaN;NaN;NaN;NaN
2017;2;15;1;24;0.24;0.19;0.26;0.09;7.458;8.523;8.139;8.04;NaN;NaN;NaN;NaN
2017;2;15;2;24;0.24;0.17;0.2;NaN;6.91;8.017;7.67;7.532333333;NaN;NaN;NaN;NaN
2017;2;15;3;24;0.22;0.22;0.21;NaN;6.372;7.53;7.219;7.040333333;NaN;NaN;NaN;NaN
2017;2;15;4;24;0.21;0.17;0.19;NaN;5.91;7.084;6.821;6.605;NaN;NaN;NaN;NaN
2017;2;15;5;24;0.25;0.16;0.19;NaN;5.523;6.702;6.474;6.233;NaN;NaN;NaN;NaN
2017;2;15;6;24;0.21;0.16;0.18;NaN;5.249;6.406;6.209;5.954666667;NaN;NaN;NaN;NaN
2017;2;15;7;24;0.21;0.16;0.2;NaN;5.004;6.14;5.971;5.705;NaN;NaN;NaN;NaN
2017;2;15;8;24;0.24;0.17;0.22;0.15;5.019;6.028;5.965;5.670666667;NaN;NaN;NaN;NaN
2017;2;15;9;24;0.36;0.18;0.34;0.32;5.843;6.287;6.775;6.301666667;NaN;NaN;NaN;NaN
2017;2;15;10;24;0.45;0.27;0.54;0.57;7.949;7.236;7.977;7.720666667;NaN;NaN;NaN;NaN
2017;2;15;11;24;0.49;0.35;0.76;0.71;10.767;8.422;9.28;9.489666667;NaN;NaN;NaN;NaN
2017;2;15;12;24;0.52;0.54;0.8;0.77;13.314;10.513;10.894;11.57366667;NaN;NaN;NaN;NaN
2017;2;15;13;24;0.68;0.66;0.81;0.77;15.719;11.951;11.769;13.14633333;NaN;NaN;NaN;NaN
2017;2;15;14;24;0.7;0.72;0.69;0.79;16.405;12.594;12.176;13.725;NaN;NaN;NaN;NaN
2017;2;15;15;24;0.66;0.65;0.66;0.69;15.609;13.805;12.618;14.01066667;NaN;NaN;NaN;NaN
2017;2;15;16;24;0.56;0.59;0.56;0.49;15.482;14.668;12.586;14.24533333;NaN;NaN;NaN;NaN
2017;2;15;17;24;0.46;0.51;0.51;0.35;13.755;14.028;11.877;13.22;NaN;NaN;NaN;NaN
2017;2;15;18;24;0.42;0.47;0.41;0.18;12.101;12.761;10.911;11.92433333;NaN;NaN;NaN;NaN
2017;2;15;19;24;0.37;0.4;0.39;0.11;10.68;11.511;9.954;10.715;NaN;NaN;NaN;NaN
2017;2;15;20;24;0.33;0.41;0.31;NaN;9.58;10.471;9.166;9.739;NaN;NaN;NaN;NaN
2017;2;15;21;24;0.3;0.33;0.32;NaN;8.651;9.593;8.482;8.908666667;NaN;NaN;NaN;NaN
2017;2;15;22;24;0.35;0.33;0.29;NaN;7.883;8.859;7.9;8.214;NaN;NaN;NaN;NaN
2017;2;15;23;24;0.26;0.31;0.25;NaN;7.202;8.216;7.38;7.599333333;NaN;NaN;NaN;NaN
2017;2;16;0;24;0.3;0.33;0.25;NaN;6.616;7.651;6.921;7.062666667;NaN;NaN;NaN;NaN
2017;2;16;1;24;0.25;0.28;0.22;NaN;6.076;7.133;6.478;6.562333333;NaN;NaN;NaN;NaN
2017;2;16;2;24;0.25;0.26;0.21;NaN;5.647;6.712;6.135;6.164666667;NaN;NaN;NaN;NaN
2017;2;16;3;24;0.24;0.22;0.22;NaN;5.166;6.285;5.748;5.733;NaN;NaN;NaN;NaN
2017;2;16;4;24;0.22;0.23;0.22;NaN;4.715;5.854;5.373;5.314;NaN;NaN;NaN;NaN
2017;2;16;5;24;0.25;0.24;0.19;NaN;4.396;5.549;5.11;5.018333333;NaN;NaN;NaN;NaN
2017;2;16;6;24;0.28;0.25;0.18;NaN;4.135;5.29;4.901;4.775333333;NaN;NaN;NaN;NaN
2017;2;16;7;24;0.21;0.23;0.18;NaN;3.93;5.081;4.733;4.581333333;NaN;NaN;NaN;NaN
2017;2;16;8;24;0.28;0.23;0.27;0.15;4.03;5;4.85;4.626666667;NaN;NaN;NaN;NaN
2017;2;16;9;24;0.38;0.27;0.42;0.39;5.219;5.377;6.157;5.584333333;NaN;NaN;NaN;NaN
2017;2;16;10;24;0.43;0.3;0.6;0.7;8.227;6.617;8.195;7.679666667;NaN;NaN;NaN;NaN
2017;2;16;11;24;0.47;0.37;0.8;0.79;12.129;8.211;10.413;10.251;NaN;NaN;NaN;NaN
2017;2;16;12;24;0.54;0.49;0.83;0.77;15.521;10.781;12.523;12.94166667;NaN;NaN;NaN;NaN
2017;2;16;13;24;0.66;0.54;0.8;0.83;18.28;12.469;13.475;14.74133333;NaN;NaN;NaN;NaN
2017;2;16;14;24;0.72;0.67;0.67;0.81;19.148;13.239;14.154;15.51366667;NaN;NaN;NaN;NaN
2017;2;16;15;24;0.69;0.67;0.67;0.67;18.16;14.647;14.733;15.84666667;NaN;NaN;NaN;NaN
2017;2;16;16;24;0.66;0.57;0.65;0.53;17.918;15.578;14.516;16.004;NaN;NaN;NaN;NaN
2017;2;16;17;24;0.61;0.51;0.56;0.38;16.102;14.983;13.675;14.92;NaN;NaN;NaN;NaN
2017;2;16;18;24;0.49;0.45;0.43;0.2;14.255;13.724;12.53;13.503;NaN;NaN;NaN;NaN
2017;2;16;19;24;0.45;0.47;0.4;0.13;12.648;12.465;11.379;12.164;NaN;NaN;NaN;NaN
2017;2;16;20;24;0.46;0.39;0.38;0.1;11.473;11.465;10.525;11.15433333;NaN;NaN;NaN;NaN
2017;2;16;21;24;0.37;0.37;0.31;NaN;10.404;10.557;9.699;10.22;NaN;NaN;NaN;NaN
2017;2;16;22;24;0.39;0.36;0.29;NaN;9.544;9.779;9.001;9.441333333;NaN;NaN;NaN;NaN
2017;2;16;23;24;0.34;0.34;0.27;NaN;8.987;9.235;8.529;8.917;NaN;NaN;NaN;NaN
2017;2;17;0;24;0.33;0.34;0.31;NaN;8.408;8.74;8.097;8.415;NaN;NaN;NaN;NaN
2017;2;17;1;24;0.38;0.32;0.28;NaN;8.239;8.513;7.943;8.231666667;NaN;NaN;NaN;NaN
2017;2;17;2;24;0.3;0.35;0.31;0.11;8.182;8.386;7.873;8.147;NaN;NaN;NaN;NaN
2017;2;17;3;24;0.3;0.32;0.3;0.13;8.124;8.306;7.829;8.086333333;NaN;NaN;NaN;NaN
2017;2;17;4;24;0.36;0.34;0.35;0.14;7.914;8.151;7.692;7.919;NaN;NaN;NaN;NaN
2017;2;17;5;24;0.29;0.34;0.26;NaN;7.639;7.971;7.508;7.706;NaN;NaN;NaN;NaN
2017;2;17;6;24;0.31;0.26;0.26;0.11;7.322;7.686;7.303;7.437;NaN;NaN;NaN;NaN
2017;2;17;7;24;0.25;0.26;0.22;NaN;6.963;7.418;7.091;7.157333333;NaN;NaN;NaN;NaN
2017;2;17;8;24;0.35;0.32;0.38;0.25;7.221;7.413;7.32;7.318;NaN;NaN;NaN;NaN
2017;2;17;9;24;0.38;0.33;0.42;0.34;8.321;8.007;8.143;8.157;NaN;NaN;NaN;NaN
2017;2;17;10;24;0.51;0.37;0.61;0.55;10.598;9.122;9.833;9.851;NaN;NaN;NaN;NaN
2017;2;17;11;24;0.46;0.37;0.6;0.5;13.233;10.435;11.483;11.717;NaN;NaN;NaN;NaN
2017;2;17;12;24;0.49;0.41;0.59;0.45;14.593;11.826;12.519;12.97933333;NaN;NaN;NaN;NaN
2017;2;17;13;24;0.64;0.45;0.72;0.69;16.742;13.199;13.589;14.51;NaN;NaN;NaN;NaN
2017;2;17;14;24;0.63;0.55;0.71;0.64;18.121;14.433;14.647;15.73366667;NaN;NaN;NaN;NaN
2017;2;17;15;24;0.7;0.6;0.75;0.51;17.759;15.214;15.025;15.99933333;NaN;NaN;NaN;NaN
2017;2;17;16;24;0.6;0.54;0.62;0.4;17.672;15.97;15.019;16.22033333;NaN;NaN;NaN;NaN
2017;2;17;17;24;0.53;0.47;0.54;0.29;16.185;15.297;14.278;15.25333333;NaN;NaN;NaN;NaN
2017;2;17;18;24;0.47;0.43;0.47;0.19;14.546;14.129;13.234;13.96966667;NaN;NaN;NaN;NaN
2017;2;17;19;24;0.43;0.41;0.47;0.21;13.348;13.112;12.35;12.93666667;NaN;NaN;NaN;NaN
2017;2;17;20;24;0.45;0.45;0.4;0.2;12.625;12.408;11.764;12.26566667;NaN;NaN;NaN;NaN
2017;2;17;21;24;0.4;0.39;0.36;0.16;11.934;11.83;11.234;11.666;NaN;NaN;NaN;NaN
2017;2;17;22;24;0.4;0.43;0.38;0.16;11.34;11.287;10.771;11.13266667;NaN;NaN;NaN;NaN
2017;2;17;23;24;0.41;0.37;0.4;0.2;11.138;11.01;10.572;10.90666667;NaN;NaN;NaN;NaN
2017;2;18;0;24;0.41;0.4;0.36;0.16;11.033;10.889;10.461;10.79433333;NaN;NaN;NaN;NaN
2017;2;18;1;24;0.37;0.33;0.39;0.17;10.569;10.559;10.144;10.424;NaN;NaN;NaN;NaN
2017;2;18;2;24;0.37;0.37;0.36;0.19;10.416;10.356;9.994;10.25533333;NaN;NaN;NaN;NaN
2017;2;18;3;24;0.41;0.37;0.38;0.16;10.335;10.258;9.909;10.16733333;NaN;NaN;NaN;NaN
2017;2;18;4;24;0.37;0.37;0.36;0.17;10.165;10.128;9.794;10.029;NaN;NaN;NaN;NaN
2017;2;18;5;24;0.38;0.3;0.34;0.16;9.913;9.925;9.61;9.816;NaN;NaN;NaN;NaN
2017;2;18;6;24;0.34;0.35;0.32;0.14;9.625;9.698;9.394;9.572333333;NaN;NaN;NaN;NaN
2017;2;18;7;24;0.37;0.31;0.33;0.19;9.518;9.531;9.281;9.443333333;NaN;NaN;NaN;NaN
2017;2;18;8;24;0.4;0.35;0.35;0.17;9.55;9.527;9.271;9.449333333;NaN;NaN;NaN;NaN
2017;2;18;9;24;0.42;0.33;0.34;0.26;9.767;9.624;9.409;9.6;NaN;NaN;NaN;NaN
2017;2;18;10;24;0.43;0.35;0.41;0.35;10.21;10.031;9.702;9.981;NaN;NaN;NaN;NaN
2017;2;18;11;24;0.51;0.42;0.63;0.59;10.807;10.607;10.212;10.542;NaN;NaN;NaN;NaN
2017;2;18;12;24;0.61;0.5;0.76;0.65;13.928;12.389;12.019;12.77866667;NaN;NaN;NaN;NaN
2017;2;18;13;24;0.64;0.5;0.63;0.49;15.618;13.731;12.92;14.08966667;NaN;NaN;NaN;NaN
2017;2;18;14;24;0.54;0.45;0.46;0.3;14.5;13.727;12.652;13.62633333;NaN;NaN;NaN;NaN
2017;2;18;15;24;0.49;0.47;0.42;0.3;13.365;13.185;12.149;12.89966667;NaN;NaN;NaN;NaN
2017;2;18;16;24;0.51;0.5;0.45;0.18;12.555;12.592;11.745;12.29733333;NaN;NaN;NaN;NaN
2017;2;18;17;24;0.39;0.38;0.4;0.12;11.277;11.711;10.988;11.32533333;NaN;NaN;NaN;NaN
2017;2;18;18;24;0.39;0.37;0.35;NaN;10.35;10.92;10.341;10.537;NaN;NaN;NaN;NaN
2017;2;18;19;24;0.36;0.36;0.33;NaN;9.504;10.288;9.684;9.825333333;NaN;NaN;NaN;NaN
2017;2;18;20;24;0.34;0.3;0.29;NaN;8.84;9.741;9.127;9.236;NaN;NaN;NaN;NaN
2017;2;18;21;24;0.33;0.28;0.29;NaN;8.272;9.224;8.67;8.722;NaN;NaN;NaN;NaN
2017;2;18;22;24;0.27;0.29;0.25;NaN;7.69;8.718;8.208;8.205333333;NaN;NaN;NaN;NaN
2017;2;18;23;24;0.26;0.3;0.26;NaN;7.227;8.258;7.821;7.768666667;NaN;NaN;NaN;NaN
2017;2;19;0;24;0.26;0.25;0.29;NaN;7.038;7.976;7.613;7.542333333;NaN;NaN;NaN;NaN
2017;2;19;1;24;0.24;0.26;0.26;0.13;7.03;7.895;7.542;7.489;NaN;NaN;NaN;NaN
2017;2;19;2;24;0.25;0.27;0.25;0.14;6.913;7.802;7.433;7.382666667;NaN;NaN;NaN;NaN
